team,game_date,batter_hand_split,PA,K,BB,HR,H,team_allowed_k_rate_vs_hand,team_allowed_bb_rate_vs_hand,team_allowed_hr_rate_vs_hand,team_allowed_h_rate_vs_hand,team_hand_key,team_allowed_k_rate_vs_hand_last7,team_allowed_bb_rate_vs_hand_last7,team_allowed_hr_rate_vs_hand_last7,team_allowed_h_rate_vs_hand_last7,team_allowed_k_rate_vs_hand_last10,team_allowed_bb_rate_vs_hand_last10,team_allowed_hr_rate_vs_hand_last10,team_allowed_h_rate_vs_hand_last10,team_allowed_k_rate_vs_hand_last14,team_allowed_bb_rate_vs_hand_last14,team_allowed_hr_rate_vs_hand_last14,team_allowed_h_rate_vs_hand_last14,team_allowed_k_rate_vs_hand_last21,team_allowed_bb_rate_vs_hand_last21,team_allowed_hr_rate_vs_hand_last21,team_allowed_h_rate_vs_hand_last21,team_allowed_k_rate_vs_hand_last30,team_allowed_bb_rate_vs_hand_last30,team_allowed_hr_rate_vs_hand_last30,team_allowed_h_rate_vs_hand_last30,team_allowed_k_rate_vs_hand_std,team_allowed_bb_rate_vs_hand_std,team_allowed_hr_rate_vs_hand_std,team_allowed_h_rate_vs_hand_std
PHI,2026-08-18,L,15,4,3,1,3,0.2667,0.2000,0.0667,0.2000,PHI_vs_L,0.2906,0.0520,0.0150,0.2579,0.2860,0.0655,0.0244,0.2647,0.2846,0.0628,0.0225,0.2320,0.2864,0.0831,0.0260,0.2177,0.2872,0.0801,0.0260,0.2043,0.2648,0.0846,0.0273,0.2136
PHI,2026-08-19,L,20,7,0,0,2,0.3500,0.0000,0.0000,0.1000,PHI_vs_L,0.2962,0.0676,0.0246,0.2670,0.2977,0.0655,0.0210,0.2447,0.2857,0.0720,0.0222,0.2335,0.2807,0.0889,0.0255,0.2199,0.2845,0.0835,0.0282,0.2076,0.2648,0.0854,0.0276,0.2135
PHI,2026-08-21,L,12,5,0,0,2,0.4167,0.0000,0.0000,0.1667,PHI_vs_L,0.2850,0.0676,0.0246,0.2609,0.3019,0.0617,0.0172,0.2316,0.2869,0.0720,0.0222,0.2288,0.2868,0.0872,0.0237,0.2105,0.2904,0.0777,0.0271,0.2052,0.2655,0.0848,0.0274,0.2126
PHI,2026-08-22,L,16,3,0,1,6,0.1875,0.0000,0.0625,0.3750,PHI_vs_L,0.3144,0.0525,0.0246,0.2471,0.3067,0.0564,0.0172,0.2272,0.3019,0.0670,0.0222,0.2283,0.3045,0.0764,0.0216,0.2055,0.2876,0.0777,0.0271,0.2080,0.2666,0.0842,0.0272,0.2123
PHI,2026-08-23,L,9,3,0,0,4,0.3333,0.0000,0.0000,0.4444,PHI_vs_L,0.2966,0.0436,0.0335,0.2828,0.3028,0.0473,0.0234,0.2511,0.2915,0.0611,0.0266,0.2492,0.3032,0.0662,0.0212,0.2165,0.2904,0.0731,0.0280,0.2102,0.2660,0.0836,0.0274,0.2135
PHI,2026-08-24,L,21,5,1,4,8,0.2381,0.0476,0.1905,0.3810,PHI_vs_L,0.2728,0.0436,0.0335,0.2749,0.2932,0.0473,0.0234,0.2812,0.3046,0.0468,0.0195,0.2524,0.3066,0.0561,0.0212,0.2302,0.2882,0.0715,0.0280,0.2200,0.2665,0.0830,0.0272,0.2151
PHI,2026-08-25,L,22,4,5,1,4,0.1818,0.2273,0.0455,0.1818,PHI_vs_L,0.2918,0.0354,0.0457,0.2917,0.2960,0.0415,0.0425,0.2930,0.2996,0.0474,0.0304,0.2631,0.2989,0.0536,0.0302,0.2388,0.2861,0.0730,0.0327,0.2260,0.2663,0.0827,0.0284,0.2163
PHI,2026-08-26,L,4,2,1,0,0,0.5000,0.2500,0.0000,0.0000,PHI_vs_L,0.2820,0.0678,0.0522,0.2641,0.2829,0.0580,0.0470,0.2987,0.2863,0.0599,0.0336,0.2610,0.2837,0.0645,0.0324,0.2427,0.2885,0.0782,0.0318,0.2210,0.2657,0.0837,0.0285,0.2161
PHI,2026-08-28,L,14,1,2,0,1,0.0714,0.1429,0.0000,0.0714,PHI_vs_L,0.3153,0.0750,0.0426,0.2356,0.2829,0.0830,0.0470,0.2487,0.3058,0.0713,0.0336,0.2513,0.2956,0.0730,0.0290,0.2342,0.2940,0.0837,0.0318,0.2182,0.2673,0.0849,0.0283,0.2145
PHI,2026-08-29,L,7,2,1,0,1,0.2857,0.1429,0.0000,0.1429,PHI_vs_L,0.2755,0.0954,0.0426,0.2315,0.2796,0.0868,0.0365,0.2295,0.2803,0.0815,0.0336,0.2462,0.2831,0.0798,0.0290,0.2297,0.2853,0.0871,0.0304,0.2164,0.2659,0.0853,0.0281,0.2135
PHI,2026-03-15,R,20,5,1,0,2,0.2500,0.0500,0.0000,0.1000,PHI_vs_R,,,,,,,,,,,,,,,,,,,,,,,,
PHI,2026-03-16,R,18,2,3,1,5,0.1111,0.1667,0.0556,0.2778,PHI_vs_R,0.2500,0.0500,0.0000,0.1000,0.2500,0.0500,0.0000,0.1000,0.2500,0.0500,0.0000,0.1000,0.2500,0.0500,0.0000,0.1000,0.2500,0.0500,0.0000,0.1000,0.2500,0.0500,0.0000,0.1000
PHI,2026-03-17,R,28,7,1,0,5,0.2500,0.0357,0.0000,0.1786,PHI_vs_R,0.1806,0.1083,0.0278,0.1889,0.1806,0.1083,0.0278,0.1889,0.1806,0.1083,0.0278,0.1889,0.1806,0.1083,0.0278,0.1889,0.1806,0.1083,0.0278,0.1889,0.1806,0.1083,0.0278,0.1889
PHI,2026-03-18,R,14,4,1,0,2,0.2857,0.0714,0.0000,0.1429,PHI_vs_R,0.2037,0.0841,0.0185,0.1854,0.2037,0.0841,0.0185,0.1854,0.2037,0.0841,0.0185,0.1854,0.2037,0.0841,0.0185,0.1854,0.2037,0.0841,0.0185,0.1854,0.2037,0.0841,0.0185,0.1854
PHI,2026-03-19,R,20,5,1,2,2,0.2500,0.0500,0.1000,0.1000,PHI_vs_R,0.2242,0.0810,0.0139,0.1748,0.2242,0.0810,0.0139,0.1748,0.2242,0.0810,0.0139,0.1748,0.2242,0.0810,0.0139,0.1748,0.2242,0.0810,0.0139,0.1748,0.2242,0.0810,0.0139,0.1748
PHI,2026-03-20,R,19,6,0,1,4,0.3158,0.0000,0.0526,0.2105,PHI_vs_R,0.2294,0.0748,0.0311,0.1598,0.2294,0.0748,0.0311,0.1598,0.2294,0.0748,0.0311,0.1598,0.2294,0.0748,0.0311,0.1598,0.2294,0.0748,0.0311,0.1598,0.2294,0.0748,0.0311,0.1598
PHI,2026-03-21,R,31,5,3,1,8,0.1613,0.0968,0.0323,0.2581,PHI_vs_R,0.2438,0.0623,0.0347,0.1683,0.2438,0.0623,0.0347,0.1683,0.2438,0.0623,0.0347,0.1683,0.2438,0.0623,0.0347,0.1683,0.2438,0.0623,0.0347,0.1683,0.2438,0.0623,0.0347,0.1683
PHI,2026-03-22,R,19,4,1,1,6,0.2105,0.0526,0.0526,0.3158,PHI_vs_R,0.2320,0.0672,0.0343,0.1811,0.2320,0.0672,0.0343,0.1811,0.2320,0.0672,0.0343,0.1811,0.2320,0.0672,0.0343,0.1811,0.2320,0.0672,0.0343,0.1811,0.2320,0.0672,0.0343,0.1811
PHI,2026-03-23,R,22,5,1,1,9,0.2273,0.0455,0.0455,0.4091,PHI_vs_R,0.2263,0.0676,0.0419,0.2119,0.2293,0.0654,0.0366,0.1979,0.2293,0.0654,0.0366,0.1979,0.2293,0.0654,0.0366,0.1979,0.2293,0.0654,0.0366,0.1979,0.2293,0.0654,0.0366,0.1979
PHI,2026-03-26,R,22,8,0,1,6,0.3636,0.0000,0.0455,0.2727,PHI_vs_R,0.2429,0.0503,0.0404,0.2307,0.2291,0.0632,0.0376,0.2214,0.2291,0.0632,0.0376,0.2214,0.2291,0.0632,0.0376,0.2214,0.2291,0.0632,0.0376,0.2214,0.2291,0.0632,0.0376,0.2214
PHI,2026-03-28,R,21,8,0,1,4,0.3810,0.0000,0.0476,0.1905,PHI_vs_R,0.2592,0.0452,0.0469,0.2442,0.2425,0.0569,0.0384,0.2265,0.2425,0.0569,0.0384,0.2265,0.2425,0.0569,0.0384,0.2265,0.2425,0.0569,0.0384,0.2265,0.2425,0.0569,0.0384,0.2265
PHI,2026-03-29,R,27,9,0,1,6,0.3333,0.0000,0.0370,0.2222,PHI_vs_R,0.2728,0.0350,0.0537,0.2510,0.2556,0.0519,0.0432,0.2356,0.2551,0.0517,0.0392,0.2233,0.2551,0.0517,0.0392,0.2233,0.2551,0.0517,0.0392,0.2233,0.2551,0.0517,0.0392,0.2233
PHI,2026-03-30,R,13,3,1,0,4,0.2308,0.0769,0.0000,0.3077,PHI_vs_R,0.2847,0.0278,0.0447,0.2684,0.2779,0.0352,0.0413,0.2300,0.2616,0.0474,0.0391,0.2232,0.2616,0.0474,0.0391,0.2232,0.2616,0.0474,0.0391,0.2232,0.2616,0.0474,0.0391,0.2232
PHI,2026-03-31,R,8,2,2,0,1,0.2500,0.2500,0.0000,0.1250,PHI_vs_R,0.2725,0.0388,0.0372,0.2823,0.2759,0.0393,0.0413,0.2429,0.2593,0.0497,0.0360,0.2297,0.2593,0.0497,0.0360,0.2297,0.2593,0.0497,0.0360,0.2297,0.2593,0.0497,0.0360,0.2297
PHI,2026-04-01,R,22,7,3,0,5,0.3182,0.1364,0.0000,0.2273,PHI_vs_R,0.2852,0.0607,0.0326,0.2633,0.2724,0.0572,0.0413,0.2412,0.2586,0.0640,0.0335,0.2222,0.2586,0.0640,0.0335,0.2222,0.2586,0.0640,0.0335,0.2222,0.2586,0.0640,0.0335,0.2222
PHI,2026-04-03,R,14,9,0,0,2,0.6429,0.0000,0.0000,0.1429,PHI_vs_R,0.3006,0.0727,0.0251,0.2506,0.2792,0.0658,0.0313,0.2539,0.2635,0.0701,0.0335,0.2313,0.2626,0.0688,0.0312,0.2225,0.2626,0.0688,0.0312,0.2225,0.2626,0.0688,0.0312,0.2225
PHI,2026-04-04,R,25,11,0,0,3,0.4400,0.0000,0.0000,0.1200,PHI_vs_R,0.3600,0.0662,0.0186,0.2126,0.3119,0.0658,0.0260,0.2471,0.3015,0.0582,0.0295,0.2217,0.2863,0.0645,0.0293,0.2176,0.2863,0.0645,0.0293,0.2176,0.2863,0.0645,0.0293,0.2176
PHI,2026-04-05,R,14,5,1,0,2,0.3571,0.0714,0.0000,0.1429,PHI_vs_R,0.3709,0.0662,0.0121,0.1908,0.3398,0.0561,0.0228,0.2333,0.3150,0.0557,0.0295,0.2175,0.2954,0.0607,0.0276,0.2118,0.2954,0.0607,0.0276,0.2118,0.2954,0.0607,0.0276,0.2118
PHI,2026-04-06,R,21,6,1,0,7,0.2857,0.0476,0.0000,0.3333,PHI_vs_R,0.3675,0.0764,0.0053,0.1840,0.3544,0.0580,0.0176,0.2160,0.3201,0.0557,0.0295,0.2175,0.2988,0.0613,0.0260,0.2080,0.2988,0.0613,0.0260,0.2080,0.2988,0.0613,0.0260,0.2080
PHI,2026-04-07,R,26,6,1,0,11,0.2308,0.0385,0.0000,0.4231,PHI_vs_R,0.3607,0.0832,0.0000,0.1999,0.3603,0.0582,0.0130,0.2084,0.3227,0.0555,0.0224,0.2341,0.2981,0.0606,0.0247,0.2146,0.2981,0.0606,0.0247,0.2146,0.2981,0.0606,0.0247,0.2146
PHI,2026-04-08,R,19,4,0,0,4,0.2105,0.0000,0.0000,0.2105,PHI_vs_R,0.3607,0.0777,0.0000,0.2163,0.3470,0.0621,0.0085,0.2235,0.3166,0.0583,0.0186,0.2493,0.2948,0.0595,0.0234,0.2250,0.2948,0.0595,0.0234,0.2250,0.2948,0.0595,0.0234,0.2250
PHI,2026-04-10,R,29,10,3,0,5,0.3448,0.1034,0.0000,0.1724,PHI_vs_R,0.3550,0.0420,0.0000,0.2286,0.3299,0.0621,0.0037,0.2255,0.3201,0.0513,0.0163,0.2459,0.2907,0.0566,0.0223,0.2243,0.2907,0.0566,0.0223,0.2243,0.2907,0.0566,0.0223,0.2243
PHI,2026-04-11,R,14,5,1,0,1,0.3571,0.0714,0.0000,0.0714,PHI_vs_R,0.3588,0.0373,0.0000,0.2207,0.3311,0.0724,0.0000,0.2205,0.3297,0.0550,0.0125,0.2357,0.2953,0.0592,0.0223,0.2278,0.2932,0.0588,0.0213,0.2220,0.2932,0.0588,0.0213,0.2220
PHI,2026-04-12,R,17,5,0,0,5,0.2941,0.0000,0.0000,0.2941,PHI_vs_R,0.3180,0.0475,0.0000,0.2105,0.3437,0.0719,0.0000,0.1969,0.3390,0.0568,0.0093,0.2116,0.3070,0.0547,0.0197,0.2179,0.2960,0.0593,0.0204,0.2154,0.2960,0.0593,0.0204,0.2154
PHI,2026-04-13,R,34,8,5,1,7,0.2353,0.1471,0.0294,0.2059,PHI_vs_R,0.2972,0.0475,0.0000,0.2354,0.3481,0.0469,0.0000,0.2138,0.3340,0.0568,0.0060,0.2131,0.3091,0.0530,0.0197,0.2234,0.2959,0.0568,0.0195,0.2187,0.2959,0.0568,0.0195,0.2187
PHI,2026-04-14,R,28,6,4,1,8,0.2143,0.1429,0.0357,0.2857,PHI_vs_R,0.2798,0.0583,0.0042,0.2444,0.3398,0.0479,0.0029,0.2116,0.3236,0.0673,0.0047,0.2142,0.3067,0.0566,0.0211,0.2264,0.2935,0.0605,0.0199,0.2182,0.2935,0.0605,0.0199,0.2182
PHI,2026-04-15,R,34,6,2,2,13,0.1765,0.0588,0.0588,0.3824,PHI_vs_R,0.2696,0.0719,0.0093,0.2376,0.2970,0.0622,0.0065,0.2259,0.3151,0.0775,0.0047,0.2187,0.3050,0.0610,0.0180,0.2353,0.2904,0.0636,0.0205,0.2208,0.2904,0.0636,0.0205,0.2208
PHI,2026-04-17,R,17,3,1,2,4,0.1765,0.0588,0.1176,0.2353,PHI_vs_R,0.2618,0.0748,0.0177,0.2318,0.2706,0.0681,0.0124,0.2522,0.3112,0.0762,0.0089,0.2241,0.2983,0.0638,0.0183,0.2435,0.2862,0.0634,0.0219,0.2268,0.2862,0.0634,0.0219,0.2268
PHI,2026-04-18,R,29,10,1,0,8,0.3448,0.0345,0.0000,0.2759,PHI_vs_R,0.2569,0.0832,0.0345,0.2353,0.2526,0.0669,0.0242,0.2614,0.3060,0.0626,0.0173,0.2319,0.2991,0.0620,0.0224,0.2424,0.2823,0.0633,0.0254,0.2271,0.2823,0.0633,0.0254,0.2271
PHI,2026-04-19,R,17,3,1,0,3,0.1765,0.0588,0.0000,0.1765,PHI_vs_R,0.2569,0.0734,0.0345,0.2501,0.2585,0.0655,0.0242,0.2557,0.3079,0.0553,0.0173,0.2354,0.3055,0.0611,0.0199,0.2405,0.2844,0.0623,0.0245,0.2288,0.2844,0.0623,0.0245,0.2288
PHI,2026-04-20,R,20,7,1,1,5,0.3500,0.0500,0.0500,0.2500,PHI_vs_R,0.2311,0.0716,0.0345,0.2651,0.2530,0.0676,0.0242,0.2310,0.2746,0.0595,0.0173,0.2378,0.3030,0.0617,0.0177,0.2294,0.2808,0.0622,0.0237,0.2270,0.2808,0.0622,0.0237,0.2270
PHI,2026-04-21,R,36,4,8,2,9,0.1111,0.2222,0.0556,0.2500,PHI_vs_R,0.2391,0.0787,0.0417,0.2588,0.2670,0.0726,0.0292,0.2350,0.2681,0.0631,0.0208,0.2471,0.3024,0.0641,0.0179,0.2283,0.2842,0.0622,0.0253,0.2320,0.2831,0.0618,0.0245,0.2278
PHI,2026-04-22,R,23,4,1,1,6,0.1739,0.0435,0.0435,0.2609,PHI_vs_R,0.2214,0.0894,0.0454,0.2651,0.2436,0.0845,0.0347,0.2427,0.2506,0.0739,0.0248,0.2547,0.2895,0.0747,0.0183,0.2312,0.2842,0.0640,0.0253,0.2311,0.2777,0.0668,0.0255,0.2284
PHI,2026-04-23,R,41,3,5,2,14,0.0732,0.1220,0.0488,0.3415,PHI_vs_R,0.2156,0.0752,0.0465,0.2615,0.2253,0.0817,0.0391,0.2617,0.2426,0.0736,0.0279,0.2496,0.2819,0.0768,0.0186,0.2330,0.2816,0.0643,0.0268,0.2338,0.2746,0.0661,0.0260,0.2294
PHI,2026-04-24,R,17,1,3,1,3,0.0588,0.1765,0.0588,0.1765,PHI_vs_R,0.2009,0.0843,0.0451,0.2557,0.2032,0.0939,0.0439,0.2664,0.2313,0.0795,0.0314,0.2437,0.2744,0.0789,0.0209,0.2346,0.2746,0.0660,0.0284,0.2404,0.2686,0.0677,0.0267,0.2327
PHI,2026-04-25,R,19,3,1,0,3,0.1579,0.0526,0.0000,0.1579,PHI_vs_R,0.1840,0.1011,0.0367,0.2473,0.1856,0.0968,0.0469,0.2634,0.2205,0.0921,0.0356,0.2413,0.2653,0.0754,0.0237,0.2371,0.2682,0.0702,0.0270,0.2430,0.2626,0.0708,0.0276,0.2311
PHI,2026-04-26,R,21,5,1,1,7,0.2381,0.0476,0.0476,0.3333,PHI_vs_R,0.1573,0.1037,0.0367,0.2305,0.1799,0.0878,0.0433,0.2507,0.2071,0.0885,0.0356,0.2403,0.2577,0.0714,0.0237,0.2338,0.2629,0.0719,0.0253,0.2412,0.2597,0.0703,0.0269,0.2291
PHI,2026-04-28,R,16,9,0,0,1,0.5625,0.0000,0.0000,0.0625,PHI_vs_R,0.1661,0.1021,0.0435,0.2529,0.1861,0.0867,0.0422,0.2458,0.1986,0.0868,0.0390,0.2590,0.2384,0.0737,0.0260,0.2428,0.2655,0.0703,0.0258,0.2437,0.2591,0.0697,0.0274,0.2319
PHI,2026-04-30,R,52,14,6,0,13,0.2692,0.1154,0.0000,0.2500,PHI_vs_R,0.1965,0.0949,0.0363,0.2261,0.2247,0.0808,0.0304,0.2285,0.2178,0.0868,0.0390,0.2424,0.2443,0.0737,0.0260,0.2401,0.2772,0.0685,0.0240,0.2353,0.2671,0.0679,0.0267,0.2274
PHI,2026-05-01,R,18,5,2,0,6,0.2778,0.1111,0.0000,0.3333,PHI_vs_R,0.2191,0.0796,0.0284,0.2261,0.2171,0.0889,0.0304,0.2259,0.2202,0.0845,0.0369,0.2456,0.2401,0.0758,0.0260,0.2452,0.2786,0.0709,0.0225,0.2300,0.2672,0.0691,0.0260,0.2280
PHI,2026-05-02,R,20,7,3,0,6,0.3500,0.1500,0.0000,0.3000,PHI_vs_R,0.2339,0.0893,0.0222,0.2364,0.2273,0.0941,0.0304,0.2416,0.2248,0.0823,0.0343,0.2490,0.2397,0.0788,0.0260,0.2452,0.2758,0.0746,0.0210,0.2320,0.2675,0.0702,0.0254,0.2307
PHI,2026-05-03,R,30,9,0,1,7,0.3000,0.0000,0.0333,0.2333,PHI_vs_R,0.2735,0.0933,0.0152,0.2305,0.2273,0.1041,0.0254,0.2466,0.2372,0.0888,0.0301,0.2431,0.2454,0.0841,0.0260,0.2393,0.2747,0.0796,0.0194,0.2357,0.2695,0.0721,0.0247,0.2323
PHI,2026-05-04,R,11,2,0,0,2,0.1818,0.0000,0.0000,0.1818,PHI_vs_R,0.3079,0.0681,0.0116,0.2386,0.2461,0.0819,0.0232,0.2449,0.2460,0.0846,0.0241,0.2430,0.2496,0.0841,0.0276,0.2404,0.2736,0.0796,0.0193,0.2360,0.2702,0.0704,0.0249,0.2324
PHI,2026-05-05,R,28,9,3,0,3,0.3214,0.1071,0.0000,0.1071,PHI_vs_R,0.3113,0.0606,0.0116,0.2420,0.2469,0.0775,0.0189,0.2370,0.2343,0.0821,0.0241,0.2362,0.2419,0.0792,0.0276,0.2409,0.2720,0.0770,0.0193,0.2318,0.2681,0.0687,0.0244,0.2312
PHI,2026-05-06,R,14,6,1,0,3,0.4286,0.0714,0.0000,0.2143,PHI_vs_R,0.3233,0.0691,0.0048,0.2097,0.2718,0.0760,0.0140,0.2136,0.2447,0.0856,0.0241,0.2313,0.2402,0.0809,0.0276,0.2426,0.2744,0.0723,0.0193,0.2313,0.2693,0.0696,0.0238,0.2284
PHI,2026-05-07,R,20,2,1,4,7,0.1000,0.0500,0.2000,0.3500,PHI_vs_R,0.3041,0.0793,0.0048,0.2314,0.3087,0.0655,0.0081,0.2174,0.2503,0.0871,0.0205,0.2287,0.2466,0.0843,0.0276,0.2388,0.2780,0.0701,0.0193,0.2308,0.2729,0.0697,0.0233,0.2281
PHI,2026-05-08,R,32,11,2,2,10,0.3438,0.0625,0.0625,0.3125,PHI_vs_R,0.2799,0.0700,0.0333,0.2457,0.3029,0.0653,0.0281,0.2366,0.2495,0.0748,0.0309,0.2359,0.2401,0.0797,0.0357,0.2456,0.2599,0.0718,0.0260,0.2377,0.2691,0.0692,0.0271,0.2307
PHI,2026-05-09,R,10,2,0,0,1,0.2000,0.0000,0.0000,0.1000,PHI_vs_R,0.2894,0.0630,0.0423,0.2427,0.3135,0.0668,0.0296,0.2345,0.2616,0.0762,0.0322,0.2396,0.2463,0.0759,0.0370,0.2469,0.2567,0.0738,0.0281,0.2441,0.2707,0.0691,0.0279,0.2325
PHI,2026-05-10,R,23,5,0,0,4,0.2174,0.0000,0.0000,0.1739,PHI_vs_R,0.2679,0.0416,0.0423,0.2142,0.2773,0.0668,0.0296,0.2382,0.2707,0.0674,0.0287,0.2223,0.2474,0.0731,0.0342,0.2335,0.2515,0.0715,0.0281,0.2427,0.2692,0.0676,0.0273,0.2297
PHI,2026-05-12,R,15,4,1,0,3,0.2667,0.0667,0.0000,0.2000,PHI_vs_R,0.2561,0.0416,0.0375,0.2057,0.2721,0.0552,0.0296,0.2306,0.2820,0.0548,0.0245,0.2221,0.2494,0.0702,0.0286,0.2305,0.2492,0.0699,0.0281,0.2374,0.2682,0.0663,0.0267,0.2286
PHI,2026-05-13,R,16,6,0,2,4,0.3750,0.0000,0.1250,0.2500,PHI_vs_R,0.2683,0.0511,0.0375,0.2083,0.2710,0.0508,0.0296,0.2173,0.2898,0.0558,0.0245,0.2252,0.2456,0.0718,0.0286,0.2269,0.2504,0.0708,0.0281,0.2300,0.2682,0.0663,0.0262,0.2280
PHI,2026-05-14,R,24,6,1,0,5,0.2500,0.0417,0.0000,0.2083,PHI_vs_R,0.2759,0.0358,0.0554,0.2287,0.2735,0.0358,0.0421,0.2123,0.2996,0.0524,0.0301,0.2192,0.2551,0.0690,0.0345,0.2304,0.2559,0.0708,0.0322,0.2313,0.2702,0.0650,0.0281,0.2284
PHI,2026-05-15,R,17,3,1,1,4,0.1765,0.0588,0.0588,0.2353,PHI_vs_R,0.2504,0.0315,0.0554,0.2278,0.2685,0.0399,0.0387,0.2098,0.2773,0.0554,0.0301,0.2296,0.2503,0.0686,0.0321,0.2284,0.2527,0.0688,0.0322,0.2325,0.2699,0.0645,0.0276,0.2280
PHI,2026-05-16,R,24,8,0,0,6,0.3333,0.0000,0.0000,0.2500,PHI_vs_R,0.2613,0.0328,0.0352,0.2114,0.2679,0.0458,0.0446,0.2151,0.2706,0.0514,0.0343,0.2286,0.2535,0.0608,0.0323,0.2277,0.2467,0.0683,0.0342,0.2379,0.2681,0.0644,0.0282,0.2282
PHI,2026-05-17,R,14,3,0,0,2,0.2143,0.0000,0.0000,0.1429,PHI_vs_R,0.2598,0.0239,0.0263,0.2025,0.2691,0.0351,0.0446,0.2294,0.2746,0.0434,0.0343,0.2226,0.2610,0.0587,0.0302,0.2272,0.2480,0.0683,0.0342,0.2365,0.2693,0.0632,0.0277,0.2286
PHI,2026-05-18,R,20,3,1,1,5,0.1500,0.0500,0.0500,0.2500,PHI_vs_R,0.2619,0.0239,0.0263,0.2086,0.2477,0.0280,0.0446,0.2223,0.2649,0.0327,0.0343,0.2114,0.2678,0.0529,0.0279,0.2178,0.2473,0.0634,0.0332,0.2344,0.2683,0.0621,0.0272,0.2270
PHI,2026-05-19,R,32,7,4,0,6,0.2188,0.1250,0.0000,0.1875,PHI_vs_R,0.2523,0.0310,0.0334,0.2195,0.2527,0.0280,0.0296,0.2123,0.2542,0.0363,0.0355,0.2126,0.2721,0.0469,0.0275,0.2213,0.2452,0.0603,0.0337,0.2332,0.2662,0.0619,0.0276,0.2274
PHI,2026-05-20,R,27,5,0,1,11,0.1852,0.0000,0.0370,0.4074,PHI_vs_R,0.2454,0.0394,0.0334,0.2177,0.2402,0.0342,0.0234,0.1998,0.2568,0.0452,0.0355,0.2130,0.2750,0.0503,0.0275,0.2227,0.2466,0.0625,0.0317,0.2267,0.2654,0.0630,0.0271,0.2267
PHI,2026-05-22,R,19,3,2,0,4,0.1579,0.1053,0.0000,0.2105,PHI_vs_R,0.2183,0.0394,0.0208,0.2402,0.2387,0.0342,0.0271,0.2305,0.2471,0.0376,0.0381,0.2344,0.2725,0.0481,0.0270,0.2262,0.2469,0.0606,0.0290,0.2324,0.2640,0.0619,0.0273,0.2298
PHI,2026-05-23,R,3,2,0,0,1,0.6667,0.0000,0.0000,0.3333,PHI_vs_R,0.2051,0.0484,0.0208,0.2405,0.2328,0.0447,0.0271,0.2342,0.2278,0.0400,0.0381,0.2342,0.2532,0.0531,0.0270,0.2332,0.2407,0.0629,0.0290,0.2302,0.2622,0.0626,0.0268,0.2295
PHI,2026-05-24,R,10,1,0,0,2,0.1000,0.0000,0.0000,0.2000,PHI_vs_R,0.2752,0.0400,0.0124,0.2545,0.2728,0.0381,0.0271,0.2475,0.2682,0.0364,0.0238,0.2330,0.2721,0.0476,0.0270,0.2372,0.2570,0.0610,0.0290,0.2355,0.2689,0.0616,0.0264,0.2312
PHI,2026-05-25,R,31,7,3,0,5,0.2258,0.0968,0.0000,0.1613,PHI_vs_R,0.2418,0.0400,0.0124,0.2474,0.2453,0.0381,0.0146,0.2425,0.2508,0.0320,0.0193,0.2249,0.2637,0.0423,0.0270,0.2309,0.2487,0.0593,0.0274,0.2338,0.2662,0.0606,0.0259,0.2307
PHI,2026-05-26,R,26,8,1,2,4,0.3077,0.0385,0.0769,0.1538,PHI_vs_R,0.2435,0.0539,0.0124,0.2500,0.2428,0.0436,0.0146,0.2378,0.2527,0.0389,0.0193,0.2293,0.2578,0.0398,0.0270,0.2243,0.2525,0.0551,0.0255,0.2308,0.2655,0.0612,0.0255,0.2296
PHI,2026-05-27,R,26,9,0,0,5,0.3462,0.0000,0.0000,0.1923,PHI_vs_R,0.2660,0.0522,0.0163,0.2363,0.2560,0.0415,0.0164,0.2297,0.2591,0.0416,0.0248,0.2279,0.2581,0.0416,0.0291,0.2205,0.2569,0.0550,0.0266,0.2273,0.2662,0.0608,0.0263,0.2284
PHI,2026-05-29,R,14,3,1,1,1,0.2143,0.0714,0.0714,0.0714,PHI_vs_R,0.2842,0.0344,0.0163,0.2370,0.2572,0.0415,0.0164,0.2239,0.2648,0.0369,0.0248,0.2273,0.2660,0.0416,0.0291,0.2210,0.2660,0.0509,0.0250,0.2223,0.2674,0.0598,0.0259,0.2278
PHI,2026-05-30,R,23,3,2,0,7,0.1304,0.0870,0.0000,0.3043,PHI_vs_R,0.2884,0.0446,0.0212,0.1890,0.2572,0.0487,0.0235,0.2168,0.2533,0.0420,0.0210,0.2146,0.2609,0.0399,0.0325,0.2193,0.2712,0.0474,0.0254,0.2188,0.2666,0.0600,0.0266,0.2254
PHI,2026-05-31,R,13,2,3,0,2,0.1538,0.2308,0.0000,0.1538,PHI_vs_R,0.2844,0.0419,0.0212,0.2024,0.2553,0.0524,0.0185,0.2222,0.2448,0.0452,0.0210,0.2214,0.2467,0.0406,0.0325,0.2236,0.2703,0.0485,0.0254,0.2237,0.2645,0.0604,0.0262,0.2266
PHI,2026-06-02,R,23,8,1,0,6,0.3478,0.0435,0.0000,0.2609,PHI_vs_R,0.2112,0.0749,0.0212,0.1767,0.2488,0.0630,0.0185,0.2188,0.2432,0.0575,0.0168,0.2156,0.2492,0.0493,0.0229,0.2142,0.2675,0.0546,0.0238,0.2177,0.2629,0.0630,0.0258,0.2255
